Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:2.866,"urn:cite:hmt:vaimg.VA041VN_0543@0.469,0.2363,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.867,"urn:cite:hmt:vaimg.VA041VN_0543@0.469,0.2566,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.868,"urn:cite:hmt:vaimg.VA041VN_0543@0.469,0.2746,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.869,"urn:cite:hmt:vaimg.VA041VN_0543@0.481,0.295,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.870,"urn:cite:hmt:vaimg.VA041VN_0543@0.484,0.3123,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.871,"urn:cite:hmt:vaimg.VA041VN_0543@0.478,0.3303,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.872,"urn:cite:hmt:vaimg.VA041VN_0543@0.478,0.3536,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.873,"urn:cite:hmt:vaimg.VA041VN_0543@0.478,0.371,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.874,"urn:cite:hmt:vaimg.VA041VN_0543@0.469,0.386,0.389,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.875,"urn:cite:hmt:vaimg.VA041VN_0543@0.48,0.4063,0.42,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.876,"urn:cite:hmt:vaimg.VA041VN_0543@0.48,0.4259,0.42,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.877,"urn:cite:hmt:vaimg.VA041VN_0543@0.47,0.4454,0.42,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.title,"urn:cite:hmt:vaimg.VA042RN_0043@0.249,0.2134,0.163,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.1,"urn:cite:hmt:vaimg.VA042RN_0043@0.15,0.2314,0.39,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.2,"urn:cite:hmt:vaimg.VA042RN_0043@0.15,0.2509,0.39,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.3,"urn:cite:hmt:vaimg.VA042RN_0043@0.148,0.2705,0.39,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.4,"urn:cite:hmt:vaimg.VA042RN_0043@0.146,0.2885,0.418,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.5,"urn:cite:hmt:vaimg.VA042RN_0043@0.148,0.3065,0.378,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.6,"urn:cite:hmt:vaimg.VA042RN_0043@0.139,0.3253,0.404,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.7,"urn:cite:hmt:vaimg.VA042RN_0043@0.14,0.3479,0.404,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.8,"urn:cite:hmt:vaimg.VA042RN_0043@0.134,0.3666,0.374,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.9,"urn:cite:hmt:vaimg.VA042RN_0043@0.136,0.3869,0.397,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.10,"urn:cite:hmt:vaimg.VA042RN_0043@0.128,0.4042,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.11,"urn:cite:hmt:vaimg.VA042RN_0043@0.129,0.4252,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.12,"urn:cite:hmt:vaimg.VA042RN_0043@0.126,0.4455,0.381,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.13,"urn:cite:hmt:vaimg.VA042RN_0043@0.123,0.4636,0.413,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.14,"urn:cite:hmt:vaimg.VA042RN_0043@0.121,0.4816,0.413,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.15,"urn:cite:hmt:vaimg.VA042RN_0043@0.121,0.5011,0.391,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.16,"urn:cite:hmt:vaimg.VA042RN_0043@0.122,0.5199,0.41,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.17,"urn:cite:hmt:vaimg.VA042RN_0043@0.12,0.5409,0.41,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.18,"urn:cite:hmt:vaimg.VA042RN_0043@0.122,0.5597,0.434,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.19,"urn:cite:hmt:vaimg.VA042RN_0043@0.12,0.5778,0.412,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.20,"urn:cite:hmt:vaimg.VA042RN_0043@0.121,0.595,0.368,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.21,"urn:cite:hmt:vaimg.VA042RN_0043@0.117,0.6153,0.397,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.22,"urn:cite:hmt:vaimg.VA042RN_0043@0.118,0.6304,0.434,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.23,"urn:cite:hmt:vaimg.VA042RN_0043@0.121,0.6559,0.403,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:3.24,"urn:cite:hmt:vaimg.VA042RN_0043@0.118,0.6717,0.369,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.25,"urn:cite:hmt:vaimg.VA042RN_0043@0.114,0.6897,0.392,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.26,"urn:cite:hmt:vaimg.VA042VN_0544@0.481,0.2404,0.364,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.27,"urn:cite:hmt:vaimg.VA042VN_0544@0.481,0.2615,0.353,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.28,"urn:cite:hmt:vaimg.VA042VN_0544@0.481,0.2795,0.379,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:3.29,"urn:cite:hmt:vaimg.VA042VN_0544@0.48,0.2968,0.379,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.30,"urn:cite:hmt:vaimg.VA042VN_0544@0.481,0.3156,0.361,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.31,"urn:cite:hmt:vaimg.VA042VN_0544@0.482,0.3373,0.376,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.32,"urn:cite:hmt:vaimg.VA042VN_0544@0.484,0.3554,0.382,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.33,"urn:cite:hmt:vaimg.VA042VN_0544@0.484,0.3734,0.403,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.34,"urn:cite:hmt:vaimg.VA042VN_0544@0.483,0.3937,0.396,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.35,"urn:cite:hmt:vaimg.VA042VN_0544@0.484,0.4132,0.377,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.36,"urn:cite:hmt:vaimg.VA042VN_0544@0.485,0.4298,0.377,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.37,"urn:cite:hmt:vaimg.VA042VN_0544@0.486,0.45,0.364,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.38,"urn:cite:hmt:vaimg.VA042VN_0544@0.483,0.4688,0.399,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.39,"urn:cite:hmt:vaimg.VA042VN_0544@0.482,0.4838,0.414,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.40,"urn:cite:hmt:vaimg.VA042VN_0544@0.488,0.5034,0.4,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.41,"urn:cite:hmt:vaimg.VA042VN_0544@0.489,0.5199,0.407,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.42,"urn:cite:hmt:vaimg.VA042VN_0544@0.49,0.5402,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.43,"urn:cite:hmt:vaimg.VA042VN_0544@0.492,0.5552,0.379,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.44,"urn:cite:hmt:vaimg.VA042VN_0544@0.492,0.5755,0.388,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.45,"urn:cite:hmt:vaimg.VA042VN_0544@0.492,0.595,0.393,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.46,"urn:cite:hmt:vaimg.VA042VN_0544@0.492,0.6161,0.325,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.47,"urn:cite:hmt:vaimg.VA042VN_0544@0.494,0.6341,0.381,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.48,"urn:cite:hmt:vaimg.VA042VN_0544@0.492,0.6529,0.381,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.49,"urn:cite:hmt:vaimg.VA042VN_0544@0.49,0.6724,0.381,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.50,"urn:cite:hmt:vaimg.VA042VN_0544@0.493,0.6905,0.406,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.51,"urn:cite:hmt:vaimg.VA043RN_0044@0.139,0.2261,0.422,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.52,"urn:cite:hmt:vaimg.VA043RN_0044@0.146,0.2487,0.376,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.53,"urn:cite:hmt:vaimg.VA043RN_0044@0.143,0.269,0.429,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.54,"urn:cite:hmt:vaimg.VA043RN_0044@0.142,0.2885,0.429,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.55,"urn:cite:hmt:vaimg.VA043RN_0044@0.139,0.3043,0.429,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.56,"urn:cite:hmt:vaimg.VA043RN_0044@0.136,0.3223,0.405,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.57,"urn:cite:hmt:vaimg.VA043RN_0044@0.136,0.3426,0.423,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.58,"urn:cite:hmt:vaimg.VA043RN_0044@0.14,0.3599,0.423,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.59,"urn:cite:hmt:vaimg.VA043RN_0044@0.136,0.3772,0.433,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.60,"urn:cite:hmt:vaimg.VA043RN_0044@0.138,0.3959,0.388,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.61,"urn:cite:hmt:vaimg.VA043RN_0044@0.141,0.4147,0.414,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.62,"urn:cite:hmt:vaimg.VA043RN_0044@0.137,0.4373,0.406,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:3.63,"urn:cite:hmt:vaimg.VA043RN_0044@0.141,0.4538,0.369,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:3.64,"urn:cite:hmt:vaimg.VA043RN_0044@0.139,0.4733,0.407,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:3.65,"urn:cite:hmt:vaimg.VA043RN_0044@0.14,0.4929,0.387,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:3.66,"urn:cite:hmt:vaimg.VA043RN_0044@0.139,0.5131,0.413,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.67,"urn:cite:hmt:vaimg.VA043RN_0044@0.138,0.5312,0.407,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.68,"urn:cite:hmt:vaimg.VA043RN_0044@0.138,0.5515,0.419,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.69,"urn:cite:hmt:vaimg.VA043RN_0044@0.137,0.5687,0.412,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.70,"urn:cite:hmt:vaimg.VA043RN_0044@0.137,0.5883,0.425,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.71,"urn:cite:hmt:vaimg.VA043RN_0044@0.135,0.6086,0.407,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:3.72,"urn:cite:hmt:vaimg.VA043RN_0044@0.137,0.6258,0.431,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:3.73,"urn:cite:hmt:vaimg.VA043RN_0044@0.135,0.6469,0.398,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:3.74,"urn:cite:hmt:vaimg.VA043RN_0044@0.136,0.6634,0.398,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:3.75,"urn:cite:hmt:vaimg.VA043RN_0044@0.1281,0.6814,0.4354,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.76,"urn:cite:hmt:vaimg.VA043VN_0545@0.49,0.2352,0.399,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.77,"urn:cite:hmt:vaimg.VA043VN_0545@0.49,0.2577,0.372,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:3.79,"urn:cite:hmt:vaimg.VA043VN_0545@0.489,0.281,0.372,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:3.80,"urn:cite:hmt:vaimg.VA043VN_0545@0.491,0.2953,0.347,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:3.81,"urn:cite:hmt:vaimg.VA043VN_0545@0.493,0.3133,0.392,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.82,"urn:cite:hmt:vaimg.VA043VN_0545@0.49,0.3313,0.354,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.83,"urn:cite:hmt:vaimg.VA043VN_0545@0.493,0.3516,0.38,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.84,"urn:cite:hmt:vaimg.VA043VN_0545@0.492,0.3689,0.38,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.85,"urn:cite:hmt:vaimg.VA043VN_0545@0.491,0.3862,0.394,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.86,"urn:cite:hmt:vaimg.VA043VN_0545@0.493,0.405,0.365,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.87,"urn:cite:hmt:vaimg.VA043VN_0545@0.494,0.4237,0.381,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.88,"urn:cite:hmt:vaimg.VA043VN_0545@0.499,0.444,0.384,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:3.89,"urn:cite:hmt:vaimg.VA043VN_0545@0.497,0.4583,0.397,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.90,"urn:cite:hmt:vaimg.VA043VN_0545@0.501,0.4778,0.355,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.91,"urn:cite:hmt:vaimg.VA043VN_0545@0.495,0.4981,0.395,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.92,"urn:cite:hmt:vaimg.VA043VN_0545@0.494,0.5139,0.397,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.93,"urn:cite:hmt:vaimg.VA043VN_0545@0.496,0.5357,0.407,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.94,"urn:cite:hmt:vaimg.VA043VN_0545@0.496,0.55,0.382,0.025"
urn:cts:greekLit:tlg0012.tlg001.msA:3.95,"urn:cite:hmt:vaimg.VA043VN_0545@0.492,0.5672,0.404,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.96,"urn:cite:hmt:vaimg.VA043VN_0545@0.495,0.5875,0.387,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.97,"urn:cite:hmt:vaimg.VA043VN_0545@0.494,0.6026,0.412,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:3.98,"urn:cite:hmt:vaimg.VA043VN_0545@0.504,0.6206,0.385,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:3.99,"urn:cite:hmt:vaimg.VA043VN_0545@0.498,0.6431,0.392,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.100,"urn:cite:hmt:vaimg.VA043VN_0545@0.495,0.6597,0.392,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.101,"urn:cite:hmt:vaimg.VA043VN_0545@0.498,0.6769,0.403,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.102,"urn:cite:hmt:vaimg.VA044RN_0045@0.144,0.2149,0.363,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.103,"urn:cite:hmt:vaimg.VA044RN_0045@0.142,0.2337,0.375,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:3.104,"urn:cite:hmt:vaimg.VA044RN_0045@0.137,0.2509,0.382,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:3.105,"urn:cite:hmt:vaimg.VA044RN_0045@0.137,0.269,0.353,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.106,"urn:cite:hmt:vaimg.VA044RN_0045@0.142,0.287,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.107,"urn:cite:hmt:vaimg.VA044RN_0045@0.143,0.3065,0.374,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.108,"urn:cite:hmt:vaimg.VA044RN_0045@0.139,0.3253,0.409,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:3.109,"urn:cite:hmt:vaimg.VA044RN_0045@0.141,0.3434,0.409,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:3.110,"urn:cite:hmt:vaimg.VA044RN_0045@0.134,0.3614,0.422,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.111,"urn:cite:hmt:vaimg.VA044RN_0045@0.131,0.3847,0.387,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.112,"urn:cite:hmt:vaimg.VA044RN_0045@0.138,0.405,0.387,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.113,"urn:cite:hmt:vaimg.VA044RN_0045@0.139,0.4207,0.444,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.114,"urn:cite:hmt:vaimg.VA044RN_0045@0.137,0.441,0.414,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.115,"urn:cite:hmt:vaimg.VA044RN_0045@0.131,0.4621,0.414,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.116,"urn:cite:hmt:vaimg.VA044RN_0045@0.13,0.4786,0.376,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.117,"urn:cite:hmt:vaimg.VA044RN_0045@0.132,0.4951,0.418,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.118,"urn:cite:hmt:vaimg.VA044RN_0045@0.133,0.5154,0.39,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.119,"urn:cite:hmt:vaimg.VA044RN_0045@0.132,0.5357,0.39,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.120,"urn:cite:hmt:vaimg.VA044RN_0045@0.134,0.5537,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.121,"urn:cite:hmt:vaimg.VA044RN_0045@0.137,0.5733,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.122,"urn:cite:hmt:vaimg.VA044RN_0045@0.137,0.592,0.376,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.123,"urn:cite:hmt:vaimg.VA044RN_0045@0.134,0.6116,0.376,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.124,"urn:cite:hmt:vaimg.VA044RN_0045@0.139,0.6281,0.393,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.125,"urn:cite:hmt:vaimg.VA044RN_0045@0.136,0.6469,0.405,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.126,"urn:cite:hmt:vaimg.VA044RN_0045@0.137,0.6649,0.438,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.127,"urn:cite:hmt:vaimg.VA044VN_0546@0.494,0.2171,0.381,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.128,"urn:cite:hmt:vaimg.VA044VN_0546@0.492,0.2389,0.381,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.129,"urn:cite:hmt:vaimg.VA044VN_0546@0.492,0.2577,0.381,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.130,"urn:cite:hmt:vaimg.VA044VN_0546@0.489,0.2787,0.381,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.131,"urn:cite:hmt:vaimg.VA044VN_0546@0.489,0.2953,0.389,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.132,"urn:cite:hmt:vaimg.VA044VN_0546@0.485,0.3148,0.389,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.133,"urn:cite:hmt:vaimg.VA044VN_0546@0.486,0.3313,0.354,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.134,"urn:cite:hmt:vaimg.VA044VN_0546@0.489,0.3509,0.374,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.135,"urn:cite:hmt:vaimg.VA044VN_0546@0.488,0.3689,0.406,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.136,"urn:cite:hmt:vaimg.VA044VN_0546@0.487,0.3884,0.406,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.137,"urn:cite:hmt:vaimg.VA044VN_0546@0.484,0.4057,0.374,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.138,"urn:cite:hmt:vaimg.VA044VN_0546@0.485,0.4245,0.392,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.139,"urn:cite:hmt:vaimg.VA044VN_0546@0.48,0.444,0.392,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.140,"urn:cite:hmt:vaimg.VA044VN_0546@0.478,0.4628,0.392,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.141,"urn:cite:hmt:vaimg.VA044VN_0546@0.478,0.4793,0.392,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.142,"urn:cite:hmt:vaimg.VA044VN_0546@0.487,0.4966,0.397,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:3.143,"urn:cite:hmt:vaimg.VA044VN_0546@0.483,0.5192,0.397,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:3.144,"urn:cite:hmt:vaimg.VA044VN_0546@0.483,0.5372,0.397,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:3.145,"urn:cite:hmt:vaimg.VA044VN_0546@0.482,0.556,0.397,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.146,"urn:cite:hmt:vaimg.VA044VN_0546@0.48,0.5733,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.147,"urn:cite:hmt:vaimg.VA044VN_0546@0.479,0.5928,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.148,"urn:cite:hmt:vaimg.VA044VN_0546@0.484,0.6093,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.149,"urn:cite:hmt:vaimg.VA044VN_0546@0.48,0.6296,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.150,"urn:cite:hmt:vaimg.VA044VN_0546@0.48,0.6469,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.151,"urn:cite:hmt:vaimg.VA044VN_0546@0.481,0.6642,0.403,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.152,"urn:cite:hmt:vaimg.VA045RN_0046@0.159,0.2201,0.402,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.153,"urn:cite:hmt:vaimg.VA045RN_0046@0.156,0.2412,0.375,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.154,"urn:cite:hmt:vaimg.VA045RN_0046@0.151,0.2622,0.384,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.155,"urn:cite:hmt:vaimg.VA045RN_0046@0.153,0.2772,0.402,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.156,"urn:cite:hmt:vaimg.VA045RN_0046@0.151,0.2953,0.402,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.157,"urn:cite:hmt:vaimg.VA045RN_0046@0.15,0.3156,0.404,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.158,"urn:cite:hmt:vaimg.VA045RN_0046@0.147,0.3358,0.393,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.159,"urn:cite:hmt:vaimg.VA045RN_0046@0.145,0.3546,0.393,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.160,"urn:cite:hmt:vaimg.VA045RN_0046@0.143,0.3734,0.393,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.161,"urn:cite:hmt:vaimg.VA045RN_0046@0.14,0.3899,0.436,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:3.162,"urn:cite:hmt:vaimg.VA045RN_0046@0.146,0.411,0.397,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:3.163,"urn:cite:hmt:vaimg.VA045RN_0046@0.145,0.432,0.405,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.164,"urn:cite:hmt:vaimg.VA045RN_0046@0.146,0.4493,0.378,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.165,"urn:cite:hmt:vaimg.VA045RN_0046@0.143,0.4718,0.413,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:3.166,"urn:cite:hmt:vaimg.VA045RN_0046@0.144,0.4876,0.413,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.167,"urn:cite:hmt:vaimg.VA045RN_0046@0.143,0.5056,0.364,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:3.168,"urn:cite:hmt:vaimg.VA045RN_0046@0.144,0.5237,0.382,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:3.169,"urn:cite:hmt:vaimg.VA045RN_0046@0.145,0.5424,0.386,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:3.170,"urn:cite:hmt:vaimg.VA045RN_0046@0.142,0.5635,0.396,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:3.171,"urn:cite:hmt:vaimg.VA045RN_0046@0.139,0.5875,0.396,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.172,"urn:cite:hmt:vaimg.VA045RN_0046@0.137,0.6041,0.36,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:3.173,"urn:cite:hmt:vaimg.VA045RN_0046@0.137,0.6168,0.426,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:3.174,"urn:cite:hmt:vaimg.VA045RN_0046@0.137,0.6364,0.417,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:3.175,"urn:cite:hmt:vaimg.VA045RN_0046@0.135,0.6589,0.417,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:3.176,"urn:cite:hmt:vaimg.VA045RN_0046@0.134,0.6762,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:3.177,"urn:cite:hmt:vaimg.VA045VN_0547@0.488,0.2292,0.358,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:3.178,"urn:cite:hmt:vaimg.VA045VN_0547@0.49,0.2509,0.358,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:3.179,"urn:cite:hmt:vaimg.VA045VN_0547@0.492,0.2675,0.38,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:3.180,"urn:cite:hmt:vaimg.VA045VN_0547@0.489,0.2863,0.38,0.0323"
